month,year,AirPtCd,minTmpF,maxTmpF,avgMinTmpF,avgMaxTmpF,avgTmpF,avgTmpDiffF,avgPrecipIn,maxWindMPH,avgWindMPH,numSunDay,numDay,city,state,longitude,latitude
Jan,2015.0,KCPS,1,57,23.612903225806452,41.29032258064516,32.483870967741936,17.677419354838708,0.034516129032258064,30,15.064516129032258,14.0,31.0,St Louis,Missouri,-90.2,38.5833
Jan,2015.0,KCQT,37,85,51.193548387096776,72.70967741935483,62.25806451612903,21.516129032258064,0.036333333333333336,10,7.32258064516129,21.0,31.0,Los Angeles,California,-118.25,34.05
Jan,2015.0,KCRW,3,65,24.161290322580644,40.70967741935484,32.70967741935484,16.548387096774192,0.08576923076923076,32,16.322580645161292,2.0,31.0,Charleston,West Virginia,-81.6333,38.35
Jan,2015.0,KCUB,16,73,35.0,55.354838709677416,45.45161290322581,20.35483870967742,0.12142857142857143,24,12.935483870967742,18.0,31.0,Columbia,South Carolina,-81.0333,34.0
Jan,2015.0,KCYS,-3,70,20.516129032258064,43.45161290322581,32.16129032258065,22.93548387096774,0.0014285714285714286,48,27.612903225806452,14.0,31.0,Cheyenne,Wyoming,-104.867,41.15
Jan,2015.0,KDAL,18,80,36.38709677419355,54.354838709677416,45.58064516129032,17.967741935483872,0.13903225806451613,28,14.387096774193548,13.0,31.0,Dallas,Texas,-96.7667,32.7667
Jan,2015.0,KDBQ,-15,43,11.290322580645162,27.64516129032258,19.774193548387096,16.35483870967742,0.031785714285714285,36,20.258064516129032,9.0,31.0,Dubuque,Iowa,-90.6667,42.5167
Jan,2015.0,KDET,1,44,16.225806451612904,29.129032258064516,22.774193548387096,12.903225806451612,0.021612903225806453,25,15.870967741935484,3.0,31.0,Detroit,Michigan,-83.05,42.3333
Jan,2015.0,KDLH,-18,40,5.419354838709677,19.93548387096774,12.870967741935484,14.516129032258064,0.03538461538461538,31,20.548387096774192,6.0,31.0,Duluth,Minnesota,-92.0833,46.8167
Jan,2015.0,KDMH,10,60,26.258064516129032,39.12903225806452,32.96774193548387,12.870967741935484,0.11580645161290323,NA,NaN,0.0,31.0,Baltimore,Maryland,-76.6333,39.3
